date,portfolio_value,cash,units,price,daily_return,drawdown,drawdown_pct
2022-10-21,10314.636295262302,10314.636295262302,0.0,19172.46875,0.0,-0.3984203796540419,-39.842037965404195
2022-10-22,10314.636295262302,10314.636295262302,0.0,19208.189453125,0.0,-0.3984203796540419,-39.842037965404195
2022-10-23,10314.636295262302,10314.636295262302,0.0,19567.0078125,0.0,-0.3984203796540419,-39.842037965404195
2022-10-24,10314.636295262302,10314.636295262302,0.0,19345.572265625,0.0,-0.3984203796540419,-39.842037965404195
2022-10-25,10314.636295262302,10314.636295262302,0.0,20095.857421875,0.0,-0.3984203796540419,-39.842037965404195
2022-10-26,10314.636295262302,10314.636295262302,0.0,20770.44140625,0.0,-0.3984203796540419,-39.842037965404195
2022-10-27,10314.636295262302,10314.636295262302,0.0,20285.8359375,0.0,-0.3984203796540419,-39.842037965404195
2022-10-28,10314.636295262302,10314.636295262302,0.0,20595.3515625,0.0,-0.3984203796540419,-39.842037965404195
2022-10-29,10314.636295262302,10314.636295262302,0.0,20818.4765625,0.0,-0.3984203796540419,-39.842037965404195
2022-10-30,10314.636295262302,10314.636295262302,0.0,20635.603515625,0.0,-0.3984203796540419,-39.842037965404195
2022-10-31,10314.636295262302,10314.636295262302,0.0,20495.7734375,0.0,-0.3984203796540419,-39.842037965404195
2022-11-01,10314.636295262302,10314.636295262302,0.0,20485.2734375,0.0,-0.3984203796540419,-39.842037965404195
2022-11-02,10314.636295262302,10314.636295262302,0.0,20159.50390625,0.0,-0.3984203796540419,-39.842037965404195
2022-11-03,10314.636295262302,10314.636295262302,0.0,20209.98828125,0.0,-0.3984203796540419,-39.842037965404195
2022-11-04,10314.636295262302,10314.636295262302,0.0,21147.23046875,0.0,-0.3984203796540419,-39.842037965404195
2022-11-05,10314.636295262302,10314.636295262302,0.0,21282.69140625,0.0,-0.3984203796540419,-39.842037965404195
2022-11-06,10314.636295262302,10314.636295262302,0.0,20926.486328125,0.0,-0.3984203796540419,-39.842037965404195
2022-11-07,10314.636295262302,10314.636295262302,0.0,20602.81640625,0.0,-0.3984203796540419,-39.842037965404195
2022-11-08,10314.636295262302,10314.636295262302,0.0,18541.271484375,0.0,-0.3984203796540419,-39.842037965404195
2022-11-09,10314.636295262302,10314.636295262302,0.0,15880.7802734375,0.0,-0.3984203796540419,-39.842037965404195
2022-11-10,10314.636295262302,10314.636295262302,0.0,17586.771484375,0.0,-0.3984203796540419,-39.842037965404195
2022-11-11,10314.636295262302,10314.636295262302,0.0,17034.29296875,0.0,-0.3984203796540419,-39.842037965404195
2022-11-12,10314.636295262302,10314.636295262302,0.0,16799.185546875,0.0,-0.3984203796540419,-39.842037965404195
2022-11-13,10314.636295262302,10314.636295262302,0.0,16353.365234375,0.0,-0.3984203796540419,-39.842037965404195
2022-11-14,10314.636295262302,10314.636295262302,0.0,16618.19921875,0.0,-0.3984203796540419,-39.842037965404195
2022-11-15,10314.636295262302,10314.636295262302,0.0,16884.61328125,0.0,-0.3984203796540419,-39.842037965404195
2022-11-16,10314.636295262302,10314.636295262302,0.0,16669.439453125,0.0,-0.3984203796540419,-39.842037965404195
2022-11-17,10314.636295262302,10314.636295262302,0.0,16687.517578125,0.0,-0.3984203796540419,-39.842037965404195
2022-11-18,10314.636295262302,10314.636295262302,0.0,16697.77734375,0.0,-0.3984203796540419,-39.842037965404195
2022-11-19,10314.636295262302,10314.636295262302,0.0,16711.546875,0.0,-0.3984203796540419,-39.842037965404195
2022-11-20,10314.636295262302,10314.636295262302,0.0,16291.83203125,0.0,-0.3984203796540419,-39.842037965404195
2022-11-21,10314.636295262302,10314.636295262302,0.0,15787.2841796875,0.0,-0.3984203796540419,-39.842037965404195
2022-11-22,10314.636295262302,10314.636295262302,0.0,16189.76953125,0.0,-0.3984203796540419,-39.842037965404195
2022-11-23,10314.636295262302,10314.636295262302,0.0,16610.70703125,0.0,-0.3984203796540419,-39.842037965404195
2022-11-24,10314.636295262302,10314.636295262302,0.0,16604.46484375,0.0,-0.3984203796540419,-39.842037965404195
2022-11-25,10314.636295262302,10314.636295262302,0.0,16521.841796875,0.0,-0.3984203796540419,-39.842037965404195
2022-11-26,10314.636295262302,10314.636295262302,0.0,16464.28125,0.0,-0.3984203796540419,-39.842037965404195
2022-11-27,10314.636295262302,10314.636295262302,0.0,16444.626953125,0.0,-0.3984203796540419,-39.842037965404195
2022-11-28,10314.636295262302,10314.636295262302,0.0,16217.322265625,0.0,-0.3984203796540419,-39.842037965404195
2022-11-29,10314.636295262302,10314.636295262302,0.0,16444.982421875,0.0,-0.3984203796540419,-39.842037965404195
2022-11-30,10314.636295262302,10314.636295262302,0.0,17168.56640625,0.0,-0.3984203796540419,-39.842037965404195
2022-12-01,10314.636295262302,10314.636295262302,0.0,16967.1328125,0.0,-0.3984203796540419,-39.842037965404195
2022-12-02,10314.636295262302,10314.636295262302,0.0,17088.66015625,0.0,-0.3984203796540419,-39.842037965404195
2022-12-03,10314.636295262302,10314.636295262302,0.0,16908.236328125,0.0,-0.3984203796540419,-39.842037965404195
2022-12-04,10314.636295262302,10314.636295262302,0.0,17130.486328125,0.0,-0.3984203796540419,-39.842037965404195
2022-12-05,10314.636295262302,10314.636295262302,0.0,16974.826171875,0.0,-0.3984203796540419,-39.842037965404195
2022-12-06,10314.636295262302,10314.636295262302,0.0,17089.50390625,0.0,-0.3984203796540419,-39.842037965404195
2022-12-07,10314.636295262302,10314.636295262302,0.0,16848.126953125,0.0,-0.3984203796540419,-39.842037965404195
2022-12-08,10314.636295262302,10314.636295262302,0.0,17233.474609375,0.0,-0.3984203796540419,-39.842037965404195
2022-12-09,10314.636295262302,10314.636295262302,0.0,17133.15234375,0.0,-0.3984203796540419,-39.842037965404195
2022-12-10,10314.636295262302,10314.636295262302,0.0,17128.724609375,0.0,-0.3984203796540419,-39.842037965404195
2022-12-11,10314.636295262302,10314.636295262302,0.0,17104.193359375,0.0,-0.3984203796540419,-39.842037965404195
2022-12-12,10314.636295262302,10314.636295262302,0.0,17206.4375,0.0,-0.3984203796540419,-39.842037965404195
2022-12-13,10314.636295262302,10314.636295262302,0.0,17781.318359375,0.0,-0.3984203796540419,-39.842037965404195
2022-12-14,10314.636295262302,10314.636295262302,0.0,17815.650390625,0.0,-0.3984203796540419,-39.842037965404195
2022-12-15,10314.636295262302,10314.636295262302,0.0,17364.865234375,0.0,-0.3984203796540419,-39.842037965404195
2022-12-16,10314.636295262302,10314.636295262302,0.0,16647.484375,0.0,-0.3984203796540419,-39.842037965404195
2022-12-17,10314.636295262302,10314.636295262302,0.0,16795.091796875,0.0,-0.3984203796540419,-39.842037965404195
2022-12-18,10314.636295262302,10314.636295262302,0.0,16757.9765625,0.0,-0.3984203796540419,-39.842037965404195
2022-12-19,10314.636295262302,10314.636295262302,0.0,16439.6796875,0.0,-0.3984203796540419,-39.842037965404195
2022-12-20,10314.636295262302,10314.636295262302,0.0,16906.3046875,0.0,-0.3984203796540419,-39.842037965404195
2022-12-21,10314.636295262302,10314.636295262302,0.0,16817.53515625,0.0,-0.3984203796540419,-39.842037965404195
2022-12-22,10314.636295262302,10314.636295262302,0.0,16830.341796875,0.0,-0.3984203796540419,-39.842037965404195
2022-12-23,10314.636295262302,10314.636295262302,0.0,16796.953125,0.0,-0.3984203796540419,-39.842037965404195
2022-12-24,10314.636295262302,10314.636295262302,0.0,16847.755859375,0.0,-0.3984203796540419,-39.842037965404195
2022-12-25,10314.636295262302,10314.636295262302,0.0,16841.986328125,0.0,-0.3984203796540419,-39.842037965404195
2022-12-26,10314.636295262302,10314.636295262302,0.0,16919.8046875,0.0,-0.3984203796540419,-39.842037965404195
2022-12-27,10314.636295262302,10314.636295262302,0.0,16717.173828125,0.0,-0.3984203796540419,-39.842037965404195
2022-12-28,10314.636295262302,10314.636295262302,0.0,16552.572265625,0.0,-0.3984203796540419,-39.842037965404195
2022-12-29,10314.636295262302,10314.636295262302,0.0,16642.341796875,0.0,-0.3984203796540419,-39.842037965404195
2022-12-30,10314.636295262302,10314.636295262302,0.0,16602.5859375,0.0,-0.3984203796540419,-39.842037965404195
2022-12-31,10314.636295262302,10314.636295262302,0.0,16547.49609375,0.0,-0.3984203796540419,-39.842037965404195
2023-01-01,10314.636295262302,10314.636295262302,0.0,16625.080078125,0.0,-0.3984203796540419,-39.842037965404195
2023-01-02,10314.636295262302,10314.636295262302,0.0,16688.470703125,0.0,-0.3984203796540419,-39.842037965404195
2023-01-03,10314.636295262302,10314.636295262302,0.0,16679.857421875,0.0,-0.3984203796540419,-39.842037965404195
2023-01-04,10314.636295262302,10314.636295262302,0.0,16863.23828125,0.0,-0.3984203796540419,-39.842037965404195
2023-01-05,10314.636295262302,10314.636295262302,0.0,16836.736328125,0.0,-0.3984203796540419,-39.842037965404195
2023-01-06,10314.636295262302,10314.636295262302,0.0,16951.96875,0.0,-0.3984203796540419,-39.842037965404195
2023-01-07,10314.636295262302,10314.636295262302,0.0,16955.078125,0.0,-0.3984203796540419,-39.842037965404195
2023-01-08,10314.636295262302,10314.636295262302,0.0,17091.14453125,0.0,-0.3984203796540419,-39.842037965404195
2023-01-09,10314.636295262302,10314.636295262302,0.0,17196.5546875,0.0,-0.3984203796540419,-39.842037965404195
2023-01-10,10314.636295262302,10314.636295262302,0.0,17446.29296875,0.0,-0.3984203796540419,-39.842037965404195
2023-01-11,10314.636295262302,10314.636295262302,0.0,17934.896484375,0.0,-0.3984203796540419,-39.842037965404195
2023-01-12,10314.636295262302,10314.636295262302,0.0,18869.587890625,0.0,-0.3984203796540419,-39.842037965404195
2023-01-13,10314.636295262302,10314.636295262302,0.0,19909.57421875,0.0,-0.3984203796540419,-39.842037965404195
2023-01-14,10314.636295262302,10314.636295262302,0.0,20976.298828125,0.0,-0.3984203796540419,-39.842037965404195
2023-01-15,10314.636295262302,10314.636295262302,0.0,20880.798828125,0.0,-0.3984203796540419,-39.842037965404195
2023-01-16,10314.636295262302,10314.636295262302,0.0,21169.6328125,0.0,-0.3984203796540419,-39.842037965404195
2023-01-17,10310.683201413385,0.0,0.4872373737711613,21161.51953125,-0.00038325091993141047,-0.3986509355969515,-39.86509355969515
2023-01-18,10080.347442776043,0.0,0.4872373737711613,20688.78125,-0.022339524368837904,-0.4120847876753613,-41.20847876753613
2023-01-19,10274.27362734994,0.0,0.4872373737711613,21086.79296875,0.019238045679950355,-0.4007744479647221,-40.077444796472214
2023-01-20,11048.864000480122,0.0,0.4872373737711613,22676.552734375,0.07539125404137925,-0.3555980821431448,-35.55980821431448
2023-01-21,11098.110185744348,0.0,0.4872373737711613,22777.625,0.004457126566322689,-0.3527259012356757,-35.27259012356757
2023-01-22,11070.235830441357,0.0,0.4872373737711613,22720.416015625,-0.002511630794474917,-0.35435161479459815,-35.435161479459815
2023-01-23,11174.512241512351,0.0,0.4872373737711613,22934.431640625,0.00941952932784429,-0.3482699108946806,-34.82699108946806
2023-01-24,11029.333585202961,0.0,0.4872373737711613,22636.46875,-0.012991945703908603,-0.35673715282594043,-35.673715282594046
2023-01-25,11263.88508908602,0.0,0.4872373737711613,23117.859375,0.021266153759075257,-0.3430574262104364,-34.30574262104364
2023-01-26,11222.429943624655,0.0,0.4872373737711613,23032.77734375,-0.003680359408276601,-0.3454752109925803,-34.54752109925803
2023-01-27,11244.819071930737,0.0,0.4872373737711613,23078.728515625,0.0019950339114214177,-0.34416941184264455,-34.41694118426445
2023-01-28,11221.607730556416,0.0,0.4872373737711613,23031.08984375,-0.0020641809553220147,-0.34552316485263657,-34.55231648526366
2023-01-29,11583.857298329325,0.0,0.4872373737711613,23774.56640625,0.03228143207915779,-0.3243957153514448,-32.43957153514448
2023-01-30,11128.569183053514,0.0,0.4872373737711613,22840.138671875,-0.03930367092328346,-0.35094944382963195,-35.09494438296319
2023-01-31,11274.32357883777,0.0,0.4872373737711613,23139.283203125,0.013097316769725253,-0.3424486230959022,-34.24486230959022
2023-02-01,11559.107162358543,0.0,0.4872373737711613,23723.76953125,0.025259482888651652,-0.32583921534258387,-32.58392153425839
2023-02-02,11436.372829213984,0.0,0.4872373737711613,23471.87109375,-0.01061797692681965,-0.332997438999043,-33.2997438999043
2023-02-03,11425.386197416743,0.0,0.4872373737711613,23449.322265625,-0.0009606745041728093,-0.3336382113536146,-33.36382113536146
2023-02-04,11368.148177260075,0.0,0.4872373737711613,23331.84765625,-0.005009723012217249,-0.33697649934065865,-33.697649934065865
2023-02-05,11184.858422621022,0.0,0.4872373737711613,22955.666015625,-0.01612309690031044,-0.3476664914889723,-34.76664914889723
2023-02-06,11089.575918619386,0.0,0.4872373737711613,22760.109375,-0.008518883333286542,-0.3532236445423712,-35.32236445423712
2023-02-07,11335.232057101148,0.0,0.4872373737711613,23264.291015625,0.022151986720186922,-0.33889626330534295,-33.8896263305343
2023-02-08,11176.93225057778,0.0,0.4872373737711613,22939.3984375,-0.013965290320121726,-0.3481287689200011,-34.81287689200011
2023-02-09,10631.05129102288,0.0,0.4872373737711613,21819.0390625,-0.04883996317743455,-0.37996613584237715,-37.996613584237714
2023-02-10,10549.265833256004,0.0,0.4872373737711613,21651.18359375,-0.007693073387383453,-0.3847361018620047,-38.47361018620047
2023-02-11,10656.307697077347,0.0,0.4872373737711613,21870.875,0.010146854341645195,-0.3784931087059256,-37.84931087059256
2023-02-12,10616.02686981761,0.0,0.4872373737711613,21788.203125,-0.003779998514005456,-0.3808424038314614,-38.08424038314614
2023-02-13,10625.722132247258,0.0,0.4872373737711613,21808.1015625,0.0009132665684195018,-0.38027694789829763,-38.027694789829766
2023-02-14,10826.80651901941,0.0,0.4872373737711613,22220.8046875,0.018924303145655852,-0.3685491209939739,-36.85491209939739
2023-02-15,11843.688999154241,0.0,0.4872373737711613,24307.841796875,0.09392266116037784,-0.30924157404566815,-30.924157404566817
2023-02-16,11510.239728021585,0.0,0.4872373737711613,23623.474609375,-0.028154173176657027,-0.32868930639322147,-32.868930639322144
2023-02-17,11969.279190421235,0.0,0.4872373737711613,24565.6015625,0.039880964536483265,-0.3019167884285274,-30.191678842852742
2023-02-18,12006.151259335567,0.0,0.4872373737711613,24641.27734375,0.0030805588480080637,-0.299766302014475,-29.976630201447502
2023-02-19,11853.336679809108,0.0,0.4872373737711613,24327.642578125,-0.012728023845912761,-0.30867889322014647,-30.867889322014648
2023-02-20,12097.689077661833,0.0,0.4872373737711613,24829.1484375,0.020614650916729094,-0.294427549932513,-29.442754993251302
2023-02-21,11906.304711496809,0.0,0.4872373737711613,24436.353515625,-0.01581991113645098,-0.3055896433929087,-30.558964339290874
2023-02-22,11785.70870331097,0.0,0.4872373737711613,24188.84375,-0.010128752044233469,-0.31262315371192967,-31.262315371192965
2023-02-23,11668.113201842902,0.0,0.4872373737711613,23947.4921875,-0.009977804850635041,-0.31948166574303694,-31.948166574303695
2023-02-24,11302.994453050616,0.0,0.4872373737711613,23198.126953125,-0.031292012896705246,-0.34077645423505026,-34.077645423505025
2023-02-25,11291.908851161827,0.0,0.4872373737711613,23175.375,-0.0009807668166905703,-0.3414229988135176,-34.14229988135176
2023-02-26,11479.903491691357,0.0,0.4872373737711613,23561.212890625,0.016648614774302573,-0.3304586040215485,-33.045860402154844
2023-02-27,11461.221935276313,0.0,0.4872373737711613,23522.87109375,-0.0016273269569352378,-0.3315481667840082,-33.15481667840082
2023-02-28,11278.255736705782,0.0,0.4872373737711613,23147.353515625,-0.01596393470118429,-0.34221928820035524,-34.22192882003552
2023-03-01,11521.483301402652,0.0,0.4872373737711613,23646.55078125,0.02156606219747892,-0.32803354845738214,-32.80335484573821
2023-03-02,11438.12479016147,0.0,0.4872373737711613,23475.466796875,-0.007235050302163204,-0.3328952595356591,-33.289525953565914
2023-03-03,10895.933321423194,0.0,0.4872373737711613,22362.6796875,-0.047402129167592455,-0.36451744461146307,-36.451744461146305
2023-03-04,10891.38735866049,0.0,0.4872373737711613,22353.349609375,-0.0004172164631153219,-0.36478257839559375,-36.478257839559376
2023-03-05,10931.420760691359,0.0,0.4872373737711613,22435.513671875,0.0036756935285233716,-0.3624477138297972,-36.24477138297972
2023-03-06,10928.616290885688,0.0,0.4872373737711613,22429.7578125,-0.00025655126328649747,-0.36261127867422527,-36.26112786742253
2023-03-07,10826.302152206717,0.0,0.4872373737711613,22219.76953125,-0.00936203961743065,-0.3685785371349807,-36.857853713498066
2023-03-08,10581.860300617402,0.0,0.4872373737711613,21718.080078125,-0.02257851740628647,-0.38283509762498136,-38.283509762498134
2023-03-09,9921.62511009261,0.0,0.4872373737711613,20363.021484375,-0.06239311158608574,-0.4213419362458816,-42.134193624588164
2023-03-10,9835.979818755388,0.0,0.4872373737711613,20187.244140625,-0.008632183779056501,-0.4263370189974402,-42.63370189974402
2023-03-11,10052.881339100686,0.0,0.4872373737711613,20632.41015625,0.022051846825845267,-0.413686690810714,-41.3686690810714
2023-03-12,10799.104409741132,0.0,0.4872373737711613,22163.94921875,0.07422977009964415,-0.37016478866323177,-37.016478866323176
2023-03-13,11789.9425296311,0.0,0.4872373737711613,24197.533203125,0.09175187888693803,-0.31237622463393155,-31.237622463393155
2023-03-14,12057.212213489991,0.0,0.4872373737711613,24746.07421875,0.022669294883089997,-0.2967882785015345,-29.67882785015345
2023-03-15,11876.879190335914,0.0,0.4872373737711613,24375.9609375,-0.014956444322371198,-0.3073058254609651,-30.730582546096507
2023-03-16,12206.655148455373,0.0,0.4872373737711613,25052.7890625,0.027766213062754286,-0.2880723314233856,-28.80723314233856
2023-03-17,13361.963479422484,0.0,0.4872373737711613,27423.9296875,0.09464577453171552,-0.2206913858203935,-22.06913858203935
2023-03-18,13138.784019712404,0.0,0.4872373737711613,26965.87890625,-0.01670259464889101,-0.2337078617094245,-23.370786170942452
2023-03-19,13661.490751677313,0.0,0.4872373737711613,28038.67578125,0.039783493752593824,-0.2032220832130796,-20.32220832130796
2023-03-20,13529.235305398808,0.0,0.4872373737711613,27767.236328125,-0.00968089417783835,-0.21093560590873223,-21.093560590873224
2023-03-21,13728.310789639649,0.0,0.4872373737711613,28175.81640625,0.014714466837708162,-0.19932494404906004,-19.932494404906002
2023-03-22,13305.204131920125,0.0,0.4872373737711613,27307.4375,-0.030820008681536337,-0.22400175622455762,-22.400175622455762
2023-03-23,13805.370425535144,0.0,0.4872373737711613,28333.97265625,0.03759177902540278,-0.19483060172045047,-19.483060172045047
2023-03-24,13395.756055872902,0.0,0.4872373737711613,27493.28515625,-0.02967065403073843,-0.21872050437294085,-21.872050437294085
2023-03-25,13396.448846513733,0.0,0.4872373737711613,27494.70703125,5.17171735541222e-05,-0.21868009880567119,-21.86800988056712
2023-03-26,13639.883867748653,0.0,0.4872373737711613,27994.330078125,0.018171608313815923,-0.20448225959337843,-20.448225959337844
2023-03-27,13223.568080926065,0.0,0.4872373737711613,27139.888671875,-0.03052194511765327,-0.22876300840618882,-22.87630084061888
2023-03-28,13286.052467570235,0.0,0.4872373737711613,27268.130859375,0.004725228944395088,-0.22511873705052163,-22.511873705052164
2023-03-29,13812.420141286895,0.0,0.4872373737711613,28348.44140625,0.03961806375531518,-0.19441944177219,-19.441944177219
2023-03-30,13658.99936994971,0.0,0.4872373737711613,28033.5625,-0.011107450379285289,-0.20336738784922237,-20.336738784922236
2023-03-31,13875.781935858051,0.0,0.4872373737711613,28478.484375,0.015871042968584437,-0.19072399743160165,-19.072399743160165
2023-04-01,13842.918155651385,0.0,0.4872373737711613,28411.03515625,-0.0023684272611504964,-0.19264070877787956,-19.264070877787955
2023-04-02,13739.75706138129,0.0,0.4872373737711613,28199.30859375,-0.00745226498561502,-0.19865736415466512,-19.86573641546651
2023-04-03,13540.43415191158,0.0,0.4872373737711613,27790.220703125,-0.014507018470504951,-0.21028245657407652,-21.028245657407652
2023-04-04,13724.54611961887,0.0,0.4872373737711613,28168.08984375,0.0135971982612757,-0.19954451056570668,-19.95445105657067
2023-04-05,13729.367105039817,0.0,0.4872373737711613,28177.984375,0.000351267384649967,-0.19926333665940435,-19.926333665940437
2023-04-06,13664.153427794134,0.0,0.4872373737711613,28044.140625,-0.004749940528703922,-0.203066788189425,-20.3066788189425
2023-04-07,13606.522382177764,0.0,0.4872373737711613,27925.859375,-0.004217681389550476,-0.20642799856559318,-20.642799856559318
2023-04-08,13617.210200429372,0.0,0.4872373737711613,27947.794921875,0.0007854922772632111,-0.20580465388701422,-20.580465388701423
2023-04-09,13804.921253581198,0.0,0.4872373737711613,28333.05078125,0.013784839213681899,-0.19485679873659234,-19.485679873659233
2023-04-10,14448.040328081288,0.0,0.4872373737711613,29652.98046875,0.04658621825410658,-0.15734822183672512,-15.734822183672511
2023-04-11,14731.650545035931,0.0,0.4872373737711613,30235.05859375,0.019629666758571807,-0.140807248237862,-14.0807248237862
2023-04-12,14684.872902247413,0.0,0.4872373737711613,30139.052734375,-0.003175315803583212,-0.14353545656085648,-14.353545656085648
2023-04-13,14811.561280876384,0.0,0.4872373737711613,30399.06640625,0.008627134839524597,-0.13614662145933504,-13.614662145933504
2023-04-14,14853.772024921293,0.0,0.4872373737711613,30485.69921875,0.002849851088919886,-0.13368476796783382,-13.368476796783382
2023-04-15,14772.304413409962,0.0,0.4872373737711613,30318.49609375,-0.005484641300179227,-0.1384361962684118,-13.84361962684118
2023-04-16,14770.774183532962,0.0,0.4872373737711613,30315.35546875,-0.00010358775680330279,-0.13852544373018327,-13.852544373018327
2023-04-17,14346.726358308244,0.0,0.4872373737711613,29445.044921875,-0.028708571396173888,-0.1632571475348425,-16.32571475348425
2023-04-18,14810.823763367258,0.0,0.4872373737711613,30397.552734375,0.032348662229154,-0.13618963562778827,-13.618963562778827
2023-04-19,14043.486755984895,0.0,0.4872373737711613,28822.6796875,-0.0518092051895368,-0.18094296404039678,-18.094296404039678
2023-04-20,13762.501149727248,0.0,0.4872373737711613,28245.98828125,-0.020008250880992895,-0.19733086270171896,-19.733086270171896
2023-04-21,13290.330069123167,0.0,0.4872373737711613,27276.91015625,-0.034308522518338824,-0.22486925487349263,-22.486925487349264
2023-04-22,13553.72564487928,0.0,0.4872373737711613,27817.5,0.01981858797984626,-0.20950725800531922,-20.95072580053192
2023-04-23,13443.553851912753,0.0,0.4872373737711613,27591.384765625,-0.008128524647254443,-0.21593279774209875,-21.593279774209876
2023-04-24,13411.374297627457,0.0,0.4872373737711613,27525.33984375,-0.002393679129772508,-0.2178096030404826,-21.78096030404826
2023-04-25,13792.51953980193,0.0,0.4872373737711613,28307.59765625,0.02841955147295372,-0.19558010279244148,-19.558010279244147
2023-04-26,13848.602274466883,0.0,0.4872373737711613,28422.701171875,0.004066170397882152,-0.19230919441894873,-19.230919441894873
2023-04-27,14360.730626262182,0.0,0.4872373737711613,29473.787109375,0.036980508331842854,-0.16244037785360585,-16.244037785360586
2023-04-28,14295.672065602288,0.0,0.4872373737711613,29340.26171875,-0.004530309937080701,-0.16623478253271318,-16.62347825327132
2023-04-29,14250.956616932837,0.0,0.4872373737711613,29248.48828125,-0.0031279011203008134,-0.168842717690497,-16.8842717690497
2023-04-30,14260.85648099405,0.0,0.4872373737711613,29268.806640625,0.000694680667924441,-0.16826532879447192,-16.826532879447193
2023-05-01,13687.261992534925,0.0,0.4872373737711613,28091.568359375,-0.04022160164248034,-0.20171902941194003,-20.171902941194002
2023-05-02,13974.229579518209,0.0,0.4872373737711613,28680.537109375,0.02096603302689748,-0.18498224421784706,-18.498224421784705
2023-05-03,14132.957622014615,0.0,0.4872373737711613,29006.30859375,0.011358625646815668,-0.1757247626344097,-17.57247626344097
2023-05-04,14055.682916497104,0.0,0.4872373737711613,28847.7109375,-0.005467695268338013,-0.18023164844956174,-18.023164844956174
2023-05-05,14390.25606915012,0.0,0.4872373737711613,29534.384765625,0.023803407820215394,-0.1607183680595009,-16.071836805950092
2023-05-06,14083.412623204757,0.0,0.4872373737711613,28904.623046875,-0.021323001096775207,-0.17861437121787144,-17.861437121787144
2023-05-07,13864.329002667942,0.0,0.4872373737711613,28454.978515625,-0.015556145829018542,-0.19139196584106632,-19.13919658410663
2023-05-08,13493.685058187932,0.0,0.4872373737711613,27694.2734375,-0.026733637409259936,-0.21300899983248572,-21.300899983248573
2023-05-09,13476.38908305455,0.0,0.4872373737711613,27658.775390625,-0.0012817829272580017,-0.21401775146040614,-21.401775146040613
2023-05-10,13458.35178387006,0.0,0.4872373737711613,27621.755859375,-0.0013384371045779275,-0.2150697392653911,-21.50697392653911
2023-05-11,13155.793552561596,0.0,0.4872373737711613,27000.7890625,-0.022481076150133283,-0.23271581622950985,-23.271581622950986
2023-05-12,13060.3930457585,0.0,0.4872373737711613,26804.990234375,-0.007251596524522896,-0.2382798515498613,-23.82798515498613
2023-05-13,13050.203884506609,0.0,0.4872373737711613,26784.078125,-0.0007801573211611013,-0.23887411310035062,-23.887411310035063
2023-05-14,13121.613660464449,0.0,0.4872373737711613,26930.638671875,0.005471927993601522,-0.2347092870531696,-23.47092870531696
2023-05-15,13249.296498186372,0.0,0.4872373737711613,27192.693359375,0.009730726801280065,-0.22726245220192723,-22.726245220192723
2023-05-16,13173.266531897167,0.0,0.4872373737711613,27036.650390625,-0.005738415341494663,-0.23169674120116068,-23.169674120116067
2023-05-17,13349.720688770987,0.0,0.4872373737711613,27398.802734375,0.013394867282656264,-0.22140542101671792,-22.14054210167179
2023-05-18,13073.655038025834,0.0,0.4872373737711613,26832.208984375,-0.02067950762275972,-0.2375063735478421,-23.75063735478421
2023-05-19,13101.875788649239,0.0,0.4872373737711613,26890.12890625,0.0021585968530852817,-0.23586045720528492,-23.586045720528492
2023-05-20,13218.548203686529,0.0,0.4872373737711613,27129.5859375,0.008905016115201558,-0.22905578226243528,-22.905578226243527
2023-05-21,13035.464002314537,0.0,0.4872373737711613,26753.826171875,-0.013850552916312875,-0.2397337859457348,-23.97337859457348
2023-05-22,13082.945855369833,0.0,0.4872373737711613,26851.27734375,0.0036425134576618667,-0.23696450602963656,-23.696450602963655
2023-05-23,13265.391509324247,0.0,0.4872373737711613,27225.7265625,0.013945303754316907,-0.2263237442908946,-22.63237442908946
2023-05-24,12831.307736162436,0.0,0.4872373737711613,26334.818359375,-0.032723027651064274,-0.2516407737994355,-25.16407737994355
2023-05-25,12900.197581327804,0.0,0.4872373737711613,26476.20703125,0.005368887301425707,-0.24762291745298257,-24.762291745298256
2023-05-26,13018.637183480509,0.0,0.4872373737711613,26719.291015625,0.009181223884829448,-0.24071517501230366,-24.071517501230367
2023-05-27,13091.266004508274,0.0,0.4872373737711613,26868.353515625,0.005578834405180588,-0.23647925070733072,-23.647925070733073
2023-05-28,13684.376633712123,0.0,0.4872373737711613,28085.646484375,0.0453058267244435,-0.2018873119393598,-20.18873119393598
2023-05-29,13518.832026160397,0.0,0.4872373737711613,27745.884765625,-0.0120973437068298,-0.21154235544361125,-21.154235544361125
2023-05-30,13497.62007096243,0.0,0.4872373737711613,27702.349609375,-0.0015690671469931194,-0.21277949843048025,-21.277949843048024
2023-05-31,13262.434777839271,0.0,0.4872373737711613,27219.658203125,-0.01742420455507676,-0.22649618947977768,-22.649618947977768
2023-06-01,13067.693041645607,0.0,0.4872373737711613,26819.97265625,-0.014683709247646282,-0.2378540945354031,-23.78540945354031
2023-06-02,13277.01859181006,0.0,0.4872373737711613,27249.58984375,0.01601855426947596,-0.2256456189874596,-22.56456189874596
2023-06-03,13192.014702796905,0.0,0.4872373737711613,27075.12890625,-0.0064023326039167605,-0.23060329328800197,-23.060329328800197
2023-06-04,13213.422694906974,0.0,0.4872373737711613,27119.06640625,0.001622799291266075,-0.22935471685764736,-22.935471685764735
2023-06-05,12551.282330119897,0.0,0.4872373737711613,25760.09765625,-0.05011119223804861,-0.2679726707885392,-26.79726707885392
2023-06-06,13271.753192612645,0.0,0.4872373737711613,27238.783203125,0.057402171630208665,-0.22595271239913964,-22.595271239913963
